prod_id,ages,piece_count,set_name,prod_desc,prod_long_desc,theme_name,country,list_price,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
42060,8-14,0.660822649127801,Roadwork Crew,blah,blahblah,Technic,AU,30.3924,0.38991431045882424,0.9481920934663796,Easy,0.9600431217415245,0.9481920934663796
42059,7-14,0.5550813121917666,Stunt Truck,blah,blahblah,Technic,AU,25.0724,0.3295158195422628,0.9205726604783713,Easy,0.9394358849288731,0.9481920934663796
42058,7-14,0.5534925509794034,Stunt Bike,blah,blahblah,Technic,AU,25.0724,0.11737590318674407,0.9345358308985776,Easy,0.7815853973131623,0.8613531161467861
42072,7-14,0.5494191643553223,WHACK!,blah,blahblah,Technic,AU,22.7924,0.0,1.0,unknown,1.0,1.0
42073,7-14,0.5526896386703232,BASH!,blah,blahblah,Technic,AU,22.7924,0.11737590318674407,0.9345358308985776,Easy,0.7815853973131623,0.7783853970487746
42057,8-14,0.5928807752547456,Ultralight Helicopter,blah,blahblah,Technic,AU,22.7924,0.37207281007853243,0.906288469676671,Easy,0.9394358849288731,0.9746358687061645
42071,8-14,0.5758960755933857,Dozer Compactor,blah,blahblah,Technic,AU,22.7924,0.11737590318674407,1.0,Challenging,1.0,1.0
42084,7-14,0.5791241315070168,Hook Loader,blah,blahblah,Technic,AU,12.1524,0.11737590318674407,0.9345358308985776,Easy,0.8968723271151999,0.9345358308985776
70912,12-16,0.8282948442377656,Arkham Asylum,blah,blahblah,THE LEGO® BATMAN MOVIE,AU,197.5924,0.5072902136455683,0.7783853970487746,Average,0.7313791312204417,0.7418257388175704
70917,10-16,0.8157883544176565,The Ultimate Batmobile,blah,blahblah,THE LEGO® BATMAN MOVIE,AU,174.7924,0.48944871326527645,0.9481920934663796,Average,0.9183854479300276,0.9481920934663796
70909,8-14,0.7788528759123914,Batcave Break-in,blah,blahblah,THE LEGO® BATMAN MOVIE,AU,136.7924,0.5309571702133865,0.9615546500799727,Average,0.9394358849288731,0.906288469676671
70916,9-14,0.7794929107252898,The Batwing,blah,blahblah,THE LEGO® BATMAN MOVIE,AU,129.19240000000002,0.23475180637348814,0.8613531161467861,Average,0.7815853973131623,0.8294828004351504
70905,8-14,0.7128889206228541,The Batmobile,blah,blahblah,THE LEGO® BATMAN MOVIE,AU,75.9924,0.5072902136455683,0.9481920934663796,Average,0.9600431217415245,0.906288469676671
70906,8-14,0.6799577597977616,The Joker™ Notorious Lowrider,blah,blahblah,THE LEGO® BATMAN MOVIE,AU,68.3924,0.4986043285622607,0.9205726604783713,Average,0.9394358849288731,0.891668149608153
70914,8-14,0.6611290947019381,Bane™ Toxic Truck Attack,blah,blahblah,THE LEGO® BATMAN MOVIE,AU,68.3924,0.3034123082260103,0.8129128868795363,Average,0.7815853973131623,0.6826061944859854
70911,8-14,0.6407080251590033,The Penguin™ Arctic Roller,blah,blahblah,THE LEGO® BATMAN MOVIE,AU,37.9924,0.5381641145994984,0.9345358308985776,Easy,0.9600431217415245,0.9205726604783713
70903,7-14,0.6202134851067248,The Riddler™ Riddle Racer,blah,blahblah,THE LEGO® BATMAN MOVIE,AU,37.9924,0.48944871326527645,0.891668149608153,Easy,0.8293415805384022,0.9205726604783713
70910,7-14,0.5956602178134018,Scarecrow™ Special Delivery,blah,blahblah,THE LEGO® BATMAN MOVIE,AU,26.5924,0.35212770956023215,0.8766954989747304,Average,0.8748757251374245,0.8766954989747304
70901,7-14,0.594000842463482,Mr. Freeze™ Ice Attack,blah,blahblah,THE LEGO® BATMAN MOVIE,AU,26.5924,0.4986043285622607,0.8766954989747304,Easy,0.9183854479300276,0.9205726604783713
70913,6-12,0.5542897485617049,Scarecrow™ Fearful Face-off,blah,blahblah,THE LEGO® BATMAN MOVIE,AU,17.4724,0.3295158195422628,0.8613531161467861,Easy,0.8057547140443089,0.9205726604783713
70900,6-12,0.5398994326216269,The Joker™ Balloon Escape,blah,blahblah,THE LEGO® BATMAN MOVIE,AU,17.4724,0.48944871326527645,0.9345358308985776,Easy,0.9394358849288731,0.9481920934663796
21030,12+,0.7772366027366989,United States Capitol Building,blah,blahblah,Architecture,AT,121.9878,0.5309571702133865,0.7958889470453636,Average,0.9183854479300276,0.906288469676671
21035,12+,0.7405868629438077,Solomon R. Guggenheim Museum®,blah,blahblah,Architecture,AT,85.3878,0.4468917227290068,0.7227062322935722,Challenging,0.9183854479300276,0.8766954989747304
21039,12+,0.7159317097801045,Shanghai,blah,blahblah,Architecture,AT,73.1878,0.3295158195422628,0.8129128868795363,Average,0.9802254366484422,0.9205726604783713
21029,12+,0.7458794595221038,Buckingham Palace,blah,blahblah,Architecture,AT,60.9878,0.5381641145994984,0.9205726604783713,Average,0.9394358849288731,0.906288469676671
21028,12+,0.7161191672087617,New York City,blah,blahblah,Architecture,AT,60.9878,0.6114642938999216,0.8129128868795363,Average,0.8293415805384022,0.8766954989747304
21034,12+,0.6886640332682166,London,blah,blahblah,Architecture,AT,48.7878,0.5309571702133865,0.7958889470453636,Average,0.9394358849288731,0.8766954989747304
